event_date,event_name,fighter_red,fighter_blue,round,time,weight_class,win_method,winner,stance_red,stance_blue,knockdowns_red,knockdowns_blue,sig_attempts_red,sig_attempts_blue,sig_strikes_red,sig_strikes_blue,total_strikes_attempts_red,total_strikes_attempts_blue,total_strikes_red,total_strikes_blue,sub_attempts_red,sub_attempts_blue,takedowns_red,takedowns_blue,takedown_attempts_red,takedown_attempts_blue,control_time_red,control_time_blue,head_strikes_red,head_strikes_blue,head_attempts_red,head_attempts_blue,body_strikes_red,body_strikes_blue,body_attempts_red,body_attempts_blue,leg_strikes_red,leg_strikes_blue,leg_attempts_red,leg_attempts_blue,distance_red,distance_blue,distance_attempts_red,distance_attempts_blue,clinch_strikes_red,clinch_strikes_blue,clinch_attempts_red,clinch_attempts_blue,ground_strikes_red,ground_strikes_blue,ground_attempts_red,ground_attempts_blue
2024-01-20,UFC 297: Strickland vs. Du Plessis,brad katona,garrett armfield,3,300,Bantamweight,Decision - Unanimous,0,Orthodox,Orthodox,0,0,155,168,64,105,172,193,76,130,0,0,4,0,9,1,275,0,49,74,138,131,8,21,9,27,7,10,8,10,46,99,126,162,17,6,28,6,1,0,1,0
2024-01-20,UFC 297: Strickland vs. Du Plessis,chris curtis,marc-andre barriault,3,300,Middleweight,Decision - Split,1,Orthodox,Orthodox,0,0,258,243,140,122,262,245,144,124,0,0,0,0,0,0,0,0,101,77,210,189,35,33,44,42,4,12,4,12,116,105,230,218,24,17,28,25,0,0,0,0
2024-01-20,UFC 297: Strickland vs. Du Plessis,sean strickland,dricus du plessis,5,300,UFC Middleweight Title,Decision - Split,0,Orthodox,Switch,0,0,408,354,173,137,419,358,183,140,0,0,0,6,0,11,0,128,157,81,387,283,10,32,15,37,6,24,6,34,173,134,408,348,0,3,0,5,0,0,0,1
2024-01-20,UFC 297: Strickland vs. Du Plessis,arnold allen,movsar evloev,3,300,Featherweight,Decision - Unanimous,0,Southpaw,Orthodox,0,0,140,118,59,51,143,141,61,72,1,0,0,5,0,17,3,211,41,35,115,101,17,12,24,13,1,4,1,4,46,45,124,110,9,5,12,7,4,1,4,1
2024-01-20,UFC 297: Strickland vs. Du Plessis,yohan lainesse,sam patterson,1,123,Welterweight,Submission,0,Orthodox,Orthodox,0,0,9,10,1,5,9,10,1,5,0,1,0,1,0,1,5,41,1,5,8,10,0,0,0,0,0,0,1,0,1,5,9,10,0,0,0,0,0,0,0,0
2024-01-20,UFC 297: Strickland vs. Du Plessis,raquel pennington,mayra bueno silva,5,300,UFC Women's Bantamweight Title,Decision - Unanimous,1,Orthodox,Orthodox,0,0,201,88,134,69,342,118,265,96,2,3,1,3,3,9,688,538,91,32,156,44,32,26,34,30,11,11,11,14,54,28,110,45,38,38,43,40,42,3,48,3
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,landon quinones,marquel mederos,3,300,Lightweight,Decision - Unanimous,0,Southpaw,Orthodox,0,0,149,146,55,60,176,165,78,74,0,0,1,0,3,5,124,253,41,28,115,103,11,18,26,26,3,14,8,17,54,55,145,141,1,5,4,5,0,0,0,0
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,thomas petersen,jamal pogues,3,300,Heavyweight,Decision - Unanimous,0,Southpaw,Orthodox,0,0,86,124,58,65,153,125,116,66,0,0,1,0,6,0,167,4,26,43,50,94,30,15,34,23,2,7,2,7,54,56,81,111,4,9,5,13,0,0,0,0
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,jeongyeong lee,blake bilder,3,300,Featherweight,Decision - Unanimous,1,Orthodox,Switch,0,0,82,54,49,19,121,77,75,36,0,0,2,0,3,3,269,318,33,3,62,27,14,2,18,5,2,14,2,22,21,8,40,40,11,10,11,13,17,1,31,1
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,luana carolina,julija stoliarenko,3,292,Women's Flyweight,KO/TKO,1,Orthodox,Orthodox,0,0,136,59,66,16,230,68,138,21,0,3,2,1,3,5,327,227,41,7,96,40,15,6,26,10,10,3,14,9,28,11,75,51,13,5,20,8,25,0,41,0
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,randy brown,muslim salikhov,1,197,Welterweight,KO/TKO,1,Orthodox,Orthodox,1,0,46,22,13,10,46,22,13,10,0,0,0,0,0,0,3,0,6,0,33,9,1,1,5,2,6,9,8,11,12,10,45,22,0,0,0,0,1,0,1,0
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,roman dolidze,nassourdine imavov,5,300,Middleweight,Decision - Majority,0,Orthodox,Orthodox,0,1,152,189,34,112,190,248,59,154,0,1,0,0,4,0,611,232,14,71,113,132,8,24,13,38,12,17,26,19,32,67,145,129,2,13,7,16,0,32,0,44
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,renato moicano,drew dober,3,300,Lightweight,Decision - Unanimous,1,Orthodox,Southpaw,0,0,42,59,23,23,177,73,142,36,0,0,3,1,6,2,633,62,20,17,39,50,2,4,2,7,1,2,1,2,10,19,27,52,1,1,2,1,12,3,13,6
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,molly mccann,diana belbita,1,299,Women's Strawweight,Submission,1,Orthodox,Orthodox,0,0,91,77,42,29,92,77,43,29,1,0,2,0,2,0,68,0,27,9,71,46,14,13,19,23,1,7,1,8,34,24,76,72,2,5,4,5,6,0,11,0
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,azat maksum,charles johnson,3,300,Flyweight,Decision - Unanimous,0,Southpaw,Switch,1,0,163,140,38,76,166,149,40,81,1,3,2,2,7,6,149,47,25,29,142,76,6,20,11,27,7,27,10,37,36,66,160,127,2,7,3,9,0,3,0,4
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,viviane araujo,natalia silva,3,300,Women's Flyweight,Decision - Unanimous,0,Orthodox,Southpaw,0,0,67,128,26,38,110,157,63,65,0,0,1,0,9,1,361,0,20,24,58,103,1,8,3,16,5,6,6,9,25,38,66,128,1,0,1,0,0,0,0,0
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,gilbert urbina,charles radtke,1,287,Welterweight,KO/TKO,0,Orthodox,Orthodox,0,2,38,47,16,30,38,51,16,33,0,0,0,0,1,0,5,8,4,23,17,40,6,0,10,0,6,7,11,7,16,27,38,43,0,0,0,0,0,3,0,4
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,themba gorimbo,pete rodriguez,1,32,Welterweight,KO/TKO,1,Orthodox,Switch,1,0,18,5,12,0,18,5,12,0,0,0,0,0,1,0,5,0,10,0,16,3,1,0,1,1,1,0,1,1,3,0,6,5,2,0,2,0,7,0,10,0
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,trevin giles,carlos prates,2,243,Welterweight,KO/TKO,0,Orthodox,Switch,0,1,102,72,68,37,105,73,70,38,0,0,0,0,2,0,88,1,25,3,51,24,2,18,2,26,41,16,49,22,67,37,100,72,1,0,2,0,0,0,0,0
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,fernie garcia,hyder amil,2,132,Featherweight,KO/TKO,0,Orthodox,Switch,0,1,79,144,26,79,87,194,31,109,0,2,0,1,0,3,56,140,22,60,75,121,3,14,3,17,1,5,1,6,25,58,78,109,1,3,1,9,0,18,0,26
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,jack hermansson,joe pyfer,5,300,Middleweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,235,250,121,92,327,254,188,95,0,0,1,0,2,6,188,50,74,56,174,196,15,25,23,34,32,11,38,20,111,92,219,250,5,0,6,0,5,0,10,0
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,zac pauga,bogdan guskov,1,218,Light Heavyweight,KO/TKO,0,Orthodox,Orthodox,0,1,26,29,17,10,28,44,19,25,0,0,0,0,2,0,64,4,7,10,13,29,2,0,5,0,8,0,8,0,14,10,22,29,3,0,4,0,0,0,0,0
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,loma lookboonmee,bruna brasil,3,300,Women's Strawweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,112,63,58,28,131,99,73,52,0,0,1,1,2,2,55,149,15,9,52,39,29,12,38,16,14,7,22,8,47,22,98,55,11,6,14,8,0,0,0,0
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,max griffin,jeremiah wells,3,300,Welterweight,Decision - Split,1,Orthodox,Switch,0,0,53,86,26,32,65,97,36,43,0,0,1,1,2,2,100,100,21,27,48,76,4,5,4,7,1,0,1,3,24,32,51,85,2,0,2,1,0,0,0,0
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,devin clark,marcin prachnio,3,300,Light Heavyweight,Decision - Unanimous,0,Orthodox,Orthodox,0,0,127,189,53,101,127,204,53,112,0,0,0,1,2,1,14,44,36,42,106,113,13,37,16,51,4,22,5,25,49,78,120,156,4,23,7,33,0,0,0,0
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,robert bryczek,ihor potieria,3,300,Middleweight,Decision - Unanimous,0,Orthodox,Southpaw,0,1,133,168,32,67,143,181,41,77,0,0,0,0,0,4,30,157,19,47,103,139,10,5,24,12,3,15,6,17,30,61,127,156,2,6,6,12,0,0,0,0
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,rodolfo vieira,armen petrosyan,1,288,Middleweight,Submission,1,Orthodox,Orthodox,0,0,11,20,6,9,21,25,14,14,1,0,3,0,3,0,166,0,4,1,6,10,0,1,2,3,2,7,3,7,6,9,11,20,0,0,0,0,0,0,0,0
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,michael johnson,darrius flowers,3,300,Lightweight,Decision - Unanimous,1,Southpaw,Orthodox,0,0,112,64,61,33,138,86,80,52,0,0,4,0,8,2,362,43,16,10,47,31,36,9,52,12,9,14,13,21,58,29,109,60,0,1,0,1,3,3,3,3
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,brad tavares,gregory rodrigues,3,55,Middleweight,KO/TKO,0,Orthodox,Orthodox,0,0,84,123,37,71,90,135,42,79,0,0,0,2,0,6,0,198,28,53,70,102,4,8,9,9,5,10,5,12,36,64,83,114,1,7,1,9,0,0,0,0
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,dan ige,andre fili,1,163,Featherweight,KO/TKO,1,Orthodox,Orthodox,1,0,19,33,11,8,19,33,11,8,0,0,0,0,0,0,1,0,4,7,11,28,2,1,3,5,5,0,5,0,10,8,18,33,0,0,0,0,1,0,1,0
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,bolaji oki,timmy cuamba,3,300,Lightweight,Decision - Split,1,Orthodox,Orthodox,0,0,152,94,60,33,157,96,61,35,0,0,1,1,1,6,109,115,51,20,139,67,5,8,8,14,4,5,5,13,58,26,145,86,1,5,4,6,1,2,3,2
2024-02-17,UFC 298: Volkanovski vs. Topuria,anthony hernandez,roman kopylov,2,203,Middleweight,Submission,1,Orthodox,Southpaw,0,0,77,57,34,35,82,63,39,41,2,0,3,0,14,0,245,0,28,21,68,43,4,8,6,8,2,6,3,6,24,34,65,56,8,1,10,1,2,0,2,0
2024-02-17,UFC 298: Volkanovski vs. Topuria,amanda lemos,mackenzie dern,3,300,Women's Strawweight,Decision - Unanimous,1,Southpaw,Orthodox,1,0,80,54,41,21,86,85,47,50,0,0,2,1,2,3,242,360,26,21,62,51,8,0,10,2,7,0,8,1,24,13,56,42,1,0,2,1,16,8,22,11
2024-02-17,UFC 298: Volkanovski vs. Topuria,merab dvalishvili,henry cejudo,3,300,Bantamweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,172,78,74,29,273,106,167,54,1,0,5,1,11,7,263,125,44,13,128,54,20,5,34,11,10,11,10,13,51,24,134,68,13,5,24,10,10,0,14,0
2024-02-17,UFC 298: Volkanovski vs. Topuria,andrea lee,miranda maverick,3,300,Women's Flyweight,Decision - Unanimous,0,Orthodox,Southpaw,0,0,102,136,36,66,126,180,59,106,1,0,2,3,3,8,42,185,14,28,72,89,13,16,19,25,9,22,11,22,32,60,96,128,3,6,3,8,1,0,3,0
2024-02-17,UFC 298: Volkanovski vs. Topuria,oban elliott,val woodburn,3,300,Welterweight,Decision - Unanimous,1,Orthodox,Orthodox,0,1,111,61,70,23,188,70,136,30,0,0,3,2,5,2,538,116,60,19,96,55,7,2,11,4,3,2,4,2,33,15,65,46,3,5,3,10,34,3,43,5
2024-02-17,UFC 298: Volkanovski vs. Topuria,robert whittaker,paulo costa,3,300,Middleweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,175,151,95,67,175,151,95,67,0,0,0,0,1,0,0,0,63,39,143,117,4,8,4,12,28,20,28,22,95,67,172,151,0,0,3,0,0,0,0,0
2024-02-17,UFC 298: Volkanovski vs. Topuria,geoff neal,ian machado garry,3,300,Welterweight,Decision - Split,0,Southpaw,Orthodox,0,0,89,135,46,67,102,148,57,80,0,0,0,0,0,0,225,12,25,39,64,96,10,18,13,27,11,10,12,12,38,65,79,133,8,2,10,2,0,0,0,0
2024-02-17,UFC 298: Volkanovski vs. Topuria,marcos rogerio de lima,junior tafa,2,74,Heavyweight,KO/TKO,1,Orthodox,Orthodox,1,0,46,27,33,11,78,33,63,17,0,0,1,0,3,0,206,0,19,9,31,24,2,1,2,2,12,1,13,1,22,10,32,26,1,0,1,0,10,1,13,1
2024-02-17,UFC 298: Volkanovski vs. Topuria,rinya nakamura,carlos vera,3,300,Bantamweight,Decision - Unanimous,1,Southpaw,Orthodox,0,0,70,25,38,12,114,79,73,55,0,0,3,0,3,0,783,0,30,7,61,19,6,1,7,2,2,4,2,4,7,6,9,15,1,1,1,2,30,5,60,8
2024-02-17,UFC 298: Volkanovski vs. Topuria,josh quinlan,danny barlow,3,78,Welterweight,KO/TKO,0,Orthodox,Southpaw,0,1,90,185,39,95,90,186,39,96,0,0,0,0,1,0,0,13,22,77,68,161,14,13,18,18,3,5,4,6,39,88,90,175,0,1,0,2,0,6,0,8
2024-02-17,UFC 298: Volkanovski vs. Topuria,alexander volkanovski,ilia topuria,2,212,UFC Featherweight Title,KO/TKO,0,Orthodox,Orthodox,0,1,107,77,47,35,107,78,47,36,0,0,0,0,0,0,0,3,21,17,68,53,11,12,22,16,15,6,17,8,44,28,102,70,3,4,5,4,0,3,0,3
2024-02-17,UFC 298: Volkanovski vs. Topuria,zhang mingyang,brendson ribeiro,1,101,Light Heavyweight,KO/TKO,1,Orthodox,Orthodox,1,0,28,31,17,14,28,31,17,14,0,0,0,0,0,0,2,0,13,14,19,31,2,0,5,0,2,0,4,0,14,14,25,31,0,0,0,0,3,0,3,0
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,manuel torres,chris duncan,1,106,Lightweight,Submission,1,Switch,Orthodox,0,0,5,2,3,1,7,2,5,1,1,0,2,1,2,3,42,40,2,1,4,2,1,0,1,0,0,0,0,0,0,1,2,2,2,0,2,0,1,0,1,0
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,yair rodriguez,brian ortega,3,58,Featherweight,Submission,0,Orthodox,Switch,1,0,115,73,55,28,135,104,64,47,0,1,0,3,1,6,92,321,36,26,91,69,11,2,15,4,8,0,9,0,34,13,86,50,9,2,12,3,12,13,17,20
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,erik silva,muhammad naimov,1,44,Featherweight,KO/TKO,0,Orthodox,Orthodox,0,0,1,2,0,1,1,4,0,3,0,0,0,1,0,1,13,11,0,1,0,2,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,cristian quinonez,raoni barcelos,3,124,Bantamweight,Submission,0,Orthodox,Orthodox,0,0,82,74,29,43,99,81,43,48,0,2,2,2,7,12,193,62,17,26,67,54,3,5,6,7,9,12,9,13,26,38,75,68,3,4,7,5,0,1,0,1
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,yazmin jauregui,sam hughes,3,300,Women's Strawweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,269,197,94,83,272,206,97,88,0,0,0,0,0,6,0,17,52,40,197,143,24,17,42,24,18,26,30,30,84,80,253,190,10,3,16,7,0,0,0,0
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,brandon moreno,brandon royval,5,300,Flyweight,Decision - Split,0,Orthodox,Southpaw,0,0,211,510,112,145,219,556,119,177,0,0,3,1,5,2,174,35,48,97,127,437,37,38,51,54,27,10,33,19,103,142,191,504,7,3,17,6,2,0,3,0
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,claudio puelles,fares ziam,3,300,Lightweight,Decision - Split,0,Southpaw,Orthodox,0,0,9,48,4,31,27,82,17,58,0,1,7,0,13,0,434,270,1,23,5,38,3,6,4,7,0,2,0,3,3,5,8,15,1,2,1,3,0,24,0,30
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,victor altamirano,felipe dos santos,3,300,Flyweight,Decision - Split,0,Switch,Orthodox,0,0,74,87,40,37,97,120,52,62,0,1,9,0,11,0,302,51,7,24,33,66,23,8,31,16,10,5,10,5,29,31,62,73,10,5,10,11,1,1,2,3
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,jesus aguilar,mateus mendonca,3,300,Flyweight,Decision - Split,1,Orthodox,Orthodox,0,0,36,40,19,18,62,90,38,43,1,1,1,4,4,8,291,524,10,15,24,35,4,3,4,4,5,0,8,1,11,7,21,21,4,2,5,2,4,9,10,17
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,ronaldo rodriguez,denys bondar,2,299,Flyweight,Submission,1,Orthodox,Orthodox,0,0,69,63,31,41,93,77,50,46,1,0,0,4,0,6,176,172,19,22,55,39,7,8,9,13,5,11,5,11,13,32,43,51,5,3,7,4,13,6,19,8
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,daniel zellhuber,francisco prado,3,300,Lightweight,Decision - Unanimous,1,Switch,Orthodox,0,0,272,246,120,90,272,249,120,91,0,0,0,0,0,0,5,25,87,30,228,155,25,26,36,47,8,34,8,44,117,88,268,244,3,2,4,2,0,0,0,0
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,edgar chairez,daniel lacerda,1,137,Flyweight,Submission,1,Orthodox,Switch,0,0,15,17,9,4,15,22,9,7,1,0,0,1,0,1,0,41,3,2,7,9,2,2,4,7,4,0,4,1,8,2,14,12,0,0,0,0,1,2,1,5
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,vinicius oliveira,benardo sopaj,3,281,Bantamweight,KO/TKO,1,Switch,Orthodox,1,0,144,86,67,45,170,146,88,92,0,0,2,3,4,4,97,268,39,42,91,81,11,1,20,3,17,2,33,2,49,21,112,55,3,0,13,2,15,24,19,29
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,christian leroy duncan,claudio ribeiro,2,117,Middleweight,KO/TKO,1,Switch,Orthodox,0,0,92,26,65,4,105,39,75,13,0,0,1,0,2,0,135,63,39,1,62,19,8,1,10,3,18,2,20,4,31,4,50,24,12,0,15,2,22,0,27,0
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,ludovit klein,aj cunningham,1,276,Lightweight,KO/TKO,1,Southpaw,Orthodox,1,0,91,75,60,36,95,77,63,36,0,0,2,0,3,0,27,26,38,15,66,49,21,10,23,14,1,11,2,12,54,34,84,72,2,2,2,3,4,0,5,0
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,eryk anders,jamie pickett,3,300,Middleweight,Decision - Unanimous,1,Southpaw,Orthodox,0,1,59,55,23,20,147,64,83,26,0,0,5,0,13,0,608,16,14,11,48,45,7,8,9,9,2,1,2,1,12,12,38,46,7,8,9,8,4,0,12,1
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,vitor petrino,tyson pedro,3,300,Light Heavyweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,75,60,27,30,82,64,33,33,0,0,3,0,5,2,324,10,16,3,59,29,4,11,8,15,7,16,8,16,25,29,72,59,0,1,0,1,2,0,3,0
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,jairzinho rozenstruik,shamil gaziev,4,300,Heavyweight,KO/TKO,1,Orthodox,Orthodox,0,0,215,68,127,22,230,75,140,27,0,0,0,1,1,7,1,272,78,16,158,59,30,5,37,8,19,1,20,1,123,17,209,60,4,4,6,6,0,1,0,2
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,umar nurmagomedov,bekzat almakhan,3,300,Bantamweight,Decision - Unanimous,1,Orthodox,Orthodox,0,1,98,16,68,3,197,25,145,5,0,0,5,0,5,0,686,34,64,1,94,13,0,2,0,3,4,0,4,0,7,3,13,16,0,0,0,0,61,0,85,0
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,alex perez,muhammad mokaev,3,300,Flyweight,Decision - Unanimous,0,Orthodox,Orthodox,0,0,87,104,30,47,114,119,47,56,0,0,0,3,0,20,224,269,22,34,73,85,3,9,5,12,5,4,9,7,19,31,74,81,2,3,3,3,9,13,10,20
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,abdul-kareem al-selwady,loik radzhabov,3,49,Lightweight,KO/TKO,0,Orthodox,Orthodox,0,1,68,90,38,39,84,115,50,57,0,0,3,4,7,5,164,87,15,33,34,72,8,6,11,15,15,0,23,3,34,18,61,63,4,2,7,2,0,19,0,25
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,matt schnell,steve erceg,2,26,Flyweight,KO/TKO,0,Orthodox,Orthodox,0,1,78,72,22,34,84,72,25,34,0,0,0,0,0,1,0,5,18,24,70,60,1,9,5,11,3,1,3,1,21,30,74,67,1,4,4,5,0,0,0,0
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,aiemann zahabi,javid basharat,3,300,Bantamweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,174,205,75,67,176,205,77,67,0,0,0,0,0,4,13,0,51,33,130,147,16,27,26,44,8,7,18,14,74,67,172,203,1,0,2,2,0,0,0,0
2024-03-09,UFC 299: O'Malley vs. Vera 2,kevin holland,michael page,3,300,Welterweight,Decision - Unanimous,0,Orthodox,Switch,0,0,61,62,29,41,99,81,64,59,1,0,2,0,5,3,262,86,11,28,37,47,4,8,6,10,14,5,18,5,18,38,47,58,4,2,5,3,7,1,9,1
2024-03-09,UFC 299: O'Malley vs. Vera 2,ion cutelaba,philipe lins,3,300,Light Heavyweight,Decision - Unanimous,0,Southpaw,Orthodox,0,0,97,115,47,67,171,121,119,73,0,0,0,2,1,7,16,334,33,37,82,82,9,7,9,9,5,23,6,24,42,57,90,100,5,5,7,8,0,5,0,7
2024-03-09,UFC 299: O'Malley vs. Vera 2,cj vergara,asu almabayev,3,300,Flyweight,Decision - Unanimous,0,Orthodox,Orthodox,0,0,53,77,29,44,92,132,66,85,0,0,0,9,0,14,14,572,13,22,32,53,14,9,17,11,2,13,4,13,22,23,46,51,4,8,4,10,3,13,3,16
2024-03-09,UFC 299: O'Malley vs. Vera 2,joanne wood,maryna moroz,3,300,Women's Flyweight,Decision - Split,1,Orthodox,Orthodox,0,0,249,195,136,102,290,255,173,156,0,0,1,1,1,2,12,371,74,79,175,160,39,23,45,33,23,0,29,2,112,79,216,169,23,19,31,22,1,4,2,4
2024-03-09,UFC 299: O'Malley vs. Vera 2,katlyn cerminara,maycee barber,3,300,Women's Flyweight,Decision - Unanimous,0,Orthodox,Switch,0,0,152,150,66,84,186,189,99,122,0,0,1,4,6,4,172,285,44,59,122,121,21,18,27,22,1,7,3,7,43,44,124,107,23,36,28,39,0,4,0,4
2024-03-09,UFC 299: O'Malley vs. Vera 2,sean omalley,marlon vera,5,300,UFC Bantamweight Title,Decision - Unanimous,1,Switch,Switch,0,0,356,241,230,89,358,241,232,89,0,0,0,0,0,0,3,0,150,41,268,165,61,14,68,35,19,34,20,41,227,85,352,235,3,4,4,6,0,0,0,0
2024-03-09,UFC 299: O'Malley vs. Vera 2,dustin poirier,benoit saint denis,2,152,Lightweight,KO/TKO,1,Southpaw,Southpaw,1,0,34,74,28,50,37,97,30,69,4,1,0,3,1,7,31,293,24,25,30,46,3,18,3,20,1,7,1,8,23,17,25,37,4,31,8,35,1,2,1,2
2024-03-09,UFC 299: O'Malley vs. Vera 2,mateusz gamrot,rafael dos anjos,3,300,Lightweight,Decision - Unanimous,1,Southpaw,Southpaw,0,1,102,78,57,36,163,82,111,39,0,0,11,0,19,0,421,11,48,24,90,61,9,5,12,9,0,7,0,8,46,26,88,67,6,7,8,8,5,3,6,3
2024-03-09,UFC 299: O'Malley vs. Vera 2,gilbert burns,jack della maddalena,3,223,Welterweight,KO/TKO,0,Orthodox,Switch,0,1,58,123,27,67,63,146,31,85,0,0,7,0,11,1,307,16,16,54,43,104,8,9,11,15,3,4,4,4,23,47,52,100,3,4,5,6,1,16,1,17
2024-03-09,UFC 299: O'Malley vs. Vera 2,petr yan,song yadong,3,300,Bantamweight,Decision - Unanimous,1,Switch,Orthodox,0,0,183,172,99,86,217,192,129,104,0,0,2,1,5,8,107,100,68,71,142,147,22,9,31,15,9,6,10,10,86,79,170,164,4,5,4,6,9,2,9,2
2024-03-09,UFC 299: O'Malley vs. Vera 2,michel pereira,michal oleksiejczuk,1,61,Middleweight,Submission,1,Orthodox,Southpaw,0,0,15,4,11,1,15,4,11,1,1,0,0,0,0,0,18,0,5,0,9,3,6,1,6,1,0,0,0,0,9,1,13,4,2,0,2,0,0,0,0,0
2024-03-09,UFC 299: O'Malley vs. Vera 2,robelis despaigne,josh parisian,1,18,Heavyweight,KO/TKO,1,Orthodox,Orthodox,1,0,9,5,7,2,9,5,7,2,0,0,0,0,0,0,2,0,7,1,9,4,0,1,0,1,0,0,0,0,5,2,7,5,0,0,0,0,2,0,2,0
2024-03-09,UFC 299: O'Malley vs. Vera 2,pedro munhoz,kyler phillips,3,300,Bantamweight,Decision - Unanimous,0,Orthodox,Orthodox,0,0,140,275,52,114,140,276,52,115,0,0,1,0,8,0,24,2,23,74,99,224,17,17,24,24,12,23,17,27,48,111,134,269,3,2,5,5,1,1,1,1
2024-03-09,UFC 299: O'Malley vs. Vera 2,curtis blaydes,jailton almeida,2,36,Heavyweight,KO/TKO,1,Orthodox,Orthodox,0,0,25,3,16,1,28,11,19,9,0,0,0,9,0,13,9,279,16,1,25,3,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,0,16,0,20,0
2024-03-16,UFC Fight Night: Tuivasa vs. Tybura,gerald meerschaert,bryan barberena,2,263,Middleweight,Submission,1,Southpaw,Southpaw,0,0,17,37,11,12,36,50,30,25,2,0,3,0,7,0,303,3,7,9,12,29,2,0,3,0,2,3,2,8,11,10,17,34,0,0,0,0,0,2,0,3
2024-03-16,UFC Fight Night: Tuivasa vs. Tybura,pannie kianzad,macy chiasson,1,234,Women's Bantamweight,Submission,0,Orthodox,Orthodox,0,0,6,10,2,4,35,11,29,5,0,1,1,2,2,2,52,148,1,3,5,8,0,1,0,2,1,0,1,0,2,3,4,9,0,1,1,1,0,0,1,0
2024-03-16,UFC Fight Night: Tuivasa vs. Tybura,ovince saint preux,kennedy nzechukwu,3,300,Light Heavyweight,Decision - Split,1,Southpaw,Southpaw,1,0,276,250,143,106,276,250,143,106,0,0,0,0,2,1,6,8,98,85,223,213,32,19,39,35,13,2,14,2,131,93,262,235,11,13,13,15,1,0,1,0
2024-03-16,UFC Fight Night: Tuivasa vs. Tybura,josiane nunes,chelsea chandler,3,300,Women's Bantamweight,Decision - Unanimous,0,Southpaw,Southpaw,0,0,105,130,47,58,108,176,49,100,0,0,0,2,0,2,26,422,37,43,85,107,9,13,19,21,1,2,1,2,43,43,101,106,4,2,4,3,0,13,0,21
